id,date,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode
3530210180,20140723T000000,835000.0,4,3.0,42717,2.0,0,3,9,0,1987,0,98077
579002870,20140506T000000,612500.0,4,2.0,5000,1.0,0,3,7,1030,1949,2013,98117
7695500200,20150323T000000,505000.0,3,2.5,17882,2.0,0,4,8,0,1985,0,98059
2607740100,20141029T000000,470000.0,4,2.5,9684,2.0,0,3,8,0,1994,0,98045
6392001670,20140611T000000,588000.0,4,2.0,5000,1.0,0,3,7,700,1950,0,98115
7010701016,20150209T000000,411000.0,1,1.0,5000,1.5,0,3,7,0,1948,0,98199
1443300140,20150114T000000,330000.0,3,2.25,35287,2.0,0,3,8,0,1977,0,98022
7635801321,20140723T000000,455000.0,4,3.0,9238,1.0,0,5,7,430,1913,0,98166
1724069062,20140714T000000,1365000.0,2,3.25,3444,3.0,1,3,9,0,1990,0,98075
1219000473,20150323T000000,371000.0,3,1.75,15330,1.0,0,3,7,490,1956,0,98166
9238900085,20141029T000000,572500.0,5,1.75,4947,1.0,0,4,8,950,1955,0,98136
4046500160,20140729T000000,441000.0,3,2.0,15000,1.0,0,3,9,0,2011,0,98014
1003400155,20140811T000000,233000.0,3,1.0,7657,1.0,0,3,7,0,1955,0,98188
3448000755,20140604T000000,399950.0,3,1.5,5244,1.0,0,3,7,890,1959,0,98125
3158500460,20150327T000000,359500.0,3,2.5,4689,2.0,0,3,8,0,2013,0,98038
594000115,20140512T000000,615000.0,2,1.75,28593,1.5,1,4,7,0,1919,1990,98070
3964400120,20150508T000000,512500.0,4,1.75,4240,1.5,0,5,7,0,1916,0,98144
2726079103,20140722T000000,475000.0,3,2.5,185130,2.0,0,3,9,0,1991,0,98014
739800070,20140527T000000,265000.0,3,2.5,7741,1.0,0,4,7,440,1983,0,98031
9557300080,20140822T000000,588000.0,4,1.75,7245,1.0,0,4,8,420,1972,0,98008
1193000450,20150410T000000,825000.0,5,1.75,6000,1.5,0,3,8,250,1937,0,98199
4147200040,20150414T000000,1085000.0,5,2.25,13068,1.0,0,4,10,1800,1976,0,98040
1901600090,20140626T000000,359000.0,5,1.75,6654,1.5,0,4,7,0,1953,0,98166
4364200015,20150109T000000,335000.0,2,1.5,5248,1.0,0,5,6,0,1941,0,98126
6929603207,20141210T000000,243500.0,4,2.0,6200,1.0,0,4,7,0,1979,0,98198
3335000050,20140714T000000,397000.0,2,1.75,4104,1.0,0,3,7,660,1996,0,98118
182000350,20150325T000000,287500.0,5,2.0,67953,1.5,0,4,7,400,1936,0,98178
3380900125,20140527T000000,360000.0,3,1.0,9467,1.0,0,3,7,0,1954,0,98177
7986400265,20141029T000000,770000.0,5,3.0,6000,1.5,0,3,8,1030,1926,2003,98107
2916200065,20150115T000000,460000.0,3,1.5,15685,1.0,0,3,7,400,1936,0,98133
3832050890,20140715T000000,282000.0,3,2.5,5399,2.0,0,3,7,0,2006,0,98042
7128300630,20150330T000000,677000.0,4,2.0,6000,1.5,0,3,8,120,1927,0,98144
1424130220,20150309T000000,991500.0,4,3.0,26895,2.0,0,3,11,0,1995,0,98072
4123810210,20140716T000000,379950.0,3,1.75,12065,1.0,0,3,8,0,1987,0,98038
7568700525,20150318T000000,326000.0,2,1.0,7440,1.0,0,3,6,430,1940,0,98155
4435000145,20150501T000000,263000.0,4,1.75,8700,1.5,0,3,6,0,1958,0,98188
472000620,20140502T000000,790000.0,3,2.5,4750,1.0,0,4,9,900,1951,0,98117
1432701230,20140729T000000,309000.0,3,1.0,9656,1.0,0,4,6,360,1959,0,98058
1338300010,20141013T000000,842500.0,3,2.25,3996,1.5,0,3,8,410,1910,0,98112
824059140,20140527T000000,949880.0,4,2.25,10687,2.0,0,3,9,0,1978,0,98004
1678400105,20150212T000000,339000.0,4,1.5,7480,1.5,0,3,7,0,1920,0,98178
8656800020,20150212T000000,309000.0,3,2.5,11480,2.0,0,3,7,0,1990,0,98014
8682292020,20140915T000000,450000.0,2,2.0,4908,1.0,0,3,8,0,2006,0,98053
8039900360,20140708T000000,383000.0,3,2.25,15000,1.0,0,3,7,0,1961,0,98045
3902300100,20140512T000000,522000.0,4,2.25,8623,1.0,0,4,8,440,1980,0,98033
2163300130,20141001T000000,386000.0,5,2.5,12413,2.0,0,3,7,0,1990,0,98031
9161100460,20150323T000000,525000.0,2,1.0,4950,1.0,0,3,7,200,1948,0,98116
4402700125,20140716T000000,382000.0,3,1.75,7679,1.0,0,4,7,0,1953,0,98133
98300230,20150428T000000,1459000.0,4,4.0,130208,2.0,0,3,10,0,2014,0,98024
8091410530,20150501T000000,270000.0,3,2.5,7739,2.0,0,4,7,0,1986,0,98030
2425049107,20150305T000000,1950000.0,4,3.75,17424,1.0,0,3,9,1020,1963,2000,98039
3013300895,20140718T000000,337000.0,2,1.0,4000,1.0,0,3,7,0,1947,0,98136
6181500100,20150429T000000,351000.0,3,2.5,4455,2.0,0,3,8,0,2012,0,98001
8079010220,20141117T000000,440000.0,4,2.5,7203,2.0,0,3,8,0,1989,0,98059
7205930050,20150102T000000,782000.0,4,3.5,7769,2.0,0,3,9,670,2001,0,98052
1042700080,20140822T000000,831548.0,5,2.75,4919,2.0,0,3,9,0,2014,0,98074
8691390280,20140731T000000,775000.0,4,3.5,5250,2.0,0,3,9,0,2003,0,98075
7452500045,20140805T000000,235000.0,2,1.0,5000,1.0,0,3,6,0,1949,0,98126
2624049050,20150213T000000,338000.0,2,1.0,5566,1.0,0,4,7,700,1919,0,98118
252000400,20140908T000000,323000.0,3,1.75,14850,1.0,0,4,7,0,1963,0,98042
8598900125,20150406T000000,443000.0,3,1.75,8028,1.0,0,3,7,330,1967,0,98177
806800420,20141023T000000,289950.0,3,2.5,6145,2.0,0,3,7,0,2003,0,98092
8850000517,20140731T000000,480000.0,3,2.5,1431,2.0,0,3,8,530,2010,0,98144
2749600095,20140819T000000,595000.0,2,1.5,4800,1.0,0,3,7,0,1924,0,98119
9144100158,20141229T000000,445000.0,3,1.0,8910,1.0,0,4,7,0,1949,0,98117
2826049260,20140620T000000,482500.0,4,3.0,7626,1.0,0,5,7,520,1990,0,98125
2937300060,20141201T000000,932990.0,4,2.5,6389,2.0,0,3,9,0,2014,0,98052
7942100310,20150127T000000,232000.0,3,1.75,11230,1.0,0,5,7,0,1968,0,98042
7519000170,20140723T000000,690000.0,3,2.5,5150,1.5,0,4,7,0,1920,0,98117
7165700110,20150507T000000,280000.0,3,3.0,1080,2.0,0,3,7,250,2006,0,98118
2095800400,20141113T000000,455000.0,3,2.5,8653,2.0,0,3,8,0,1989,0,98011
3630000130,20141028T000000,430000.0,3,2.25,1703,2.0,0,3,8,0,2005,0,98029
7970800100,20140527T000000,283200.0,4,2.5,6406,2.0,0,3,8,0,2004,0,98030
2722059010,20140618T000000,568450.0,5,3.5,58806,2.0,0,4,8,0,1969,0,98042
7202310010,20141020T000000,597500.0,3,2.5,4800,2.0,0,3,7,0,2002,0,98053
226039270,20141201T000000,615000.0,3,1.75,7224,1.0,0,3,8,180,1975,0,98177
1736800920,20150421T000000,475000.0,3,1.75,7840,1.0,0,3,8,0,1966,0,98007
9238430660,20150326T000000,653000.0,3,2.25,57745,2.0,0,3,8,0,1985,0,98072
4449800063,20150403T000000,435000.0,2,1.0,2786,1.0,0,5,7,0,1947,0,98117
1725059182,20140701T000000,1150000.0,4,2.5,10422,2.0,0,3,10,0,1996,0,98033
2492200956,20140805T000000,360000.0,3,1.5,4080,1.0,0,5,6,0,1917,0,98126
9542000275,20150406T000000,675000.0,4,2.5,18470,1.0,0,3,8,1500,1968,0,98005
324059161,20141013T000000,920000.0,4,2.5,13579,2.0,0,3,10,0,2003,0,98007
7550801170,20141211T000000,429000.0,4,1.0,3333,1.5,0,3,7,0,1912,0,98107
9828200460,20140627T000000,260000.0,2,1.0,4800,1.0,0,3,7,0,1922,0,98122
8857320260,20141105T000000,462000.0,3,2.75,2614,2.0,0,4,9,0,1979,0,98008
1001200050,20140923T000000,259000.0,4,1.5,7248,1.5,0,5,7,0,1955,0,98188
9136101776,20140918T000000,709000.0,4,1.0,4087,1.5,0,3,7,0,1911,0,98103
4099500605,20150417T000000,840000.0,4,2.5,9600,1.0,0,3,8,730,1973,0,98040
2436200436,20140708T000000,1205000.0,4,3.5,5500,2.0,0,3,9,0,2014,0,98105
5621100115,20141218T000000,255000.0,2,1.0,5000,1.0,0,4,6,0,1926,0,98118
6788200605,20141223T000000,575000.0,3,1.75,3800,2.0,0,2,7,0,1922,0,98112
6192410550,20140528T000000,739000.0,3,2.5,5400,2.0,0,3,9,0,2005,0,98052
9485740340,20150310T000000,346900.0,4,2.5,5106,2.0,0,3,8,0,1999,0,98055
7300000550,20150424T000000,305000.0,3,2.5,3240,2.0,0,3,8,0,2005,0,98055
203400090,20140729T000000,740000.0,4,3.5,57063,2.0,0,3,9,810,1998,0,98053
2487700130,20150406T000000,710000.0,4,2.5,8000,1.0,0,4,7,1360,1955,0,98136
3422049158,20140711T000000,246000.0,3,1.75,11325,1.0,0,4,8,0,1966,0,98001
4139400280,20141008T000000,765000.0,3,2.5,8444,2.0,0,3,10,0,1992,0,98006
856001130,20150223T000000,1364000.0,4,2.5,8960,2.0,0,3,10,0,2001,0,98033
8691510170,20150204T000000,368750.0,3,2.5,5717,2.0,0,3,7,0,2004,0,98058
1937300180,20140606T000000,435000.0,3,2.0,5000,1.0,0,3,6,0,1940,0,98144
9310300160,20140828T000000,357000.0,5,2.5,9240,2.0,0,3,8,0,2015,0,98133
3222049044,20140612T000000,835000.0,3,3.0,12523,2.0,1,4,8,1190,1977,0,98198
2916200138,20150202T000000,375000.0,3,2.0,7560,2.0,0,5,6,0,1943,0,98133
7277100055,20150224T000000,500000.0,3,2.25,7680,1.0,0,3,8,480,1972,0,98177
9406520260,20150128T000000,311000.0,4,2.5,8734,2.0,0,3,7,0,1996,0,98038
7399300780,20150429T000000,337500.0,3,2.25,6600,1.0,0,4,7,290,1968,0,98055
9528105305,20150121T000000,1375000.0,4,3.5,4500,2.0,0,3,9,1070,2014,0,98103
7334600280,20141202T000000,349900.0,2,1.75,9230,1.0,0,3,6,580,1969,0,98045
1442870420,20140724T000000,485000.0,4,2.75,7803,2.0,0,3,8,0,2013,0,98045
7199330370,20150309T000000,385000.0,3,1.75,7360,1.0,0,4,7,0,1978,0,98052
8651442440,20141023T000000,164000.0,4,1.0,4875,2.0,0,3,7,0,1977,0,98042
7732400490,20141105T000000,732350.0,4,2.5,7665,2.0,0,3,9,0,1986,0,98052
2861100030,20141007T000000,265000.0,2,1.0,4000,1.0,0,4,6,0,1950,0,98108
9376301110,20140519T000000,518000.0,3,2.5,2096,2.0,0,3,8,300,2008,0,98117
4331400190,20141112T000000,259950.0,3,1.5,9500,1.0,0,4,7,0,1955,0,98166
9126100814,20141008T000000,515000.0,3,2.0,1020,3.0,0,3,8,0,2014,0,98122
5141000720,20140805T000000,400000.0,2,2.0,3797,1.5,0,3,7,560,1922,2004,98108
2629600016,20150410T000000,625500.0,2,1.0,7439,1.0,0,4,6,860,1953,0,98115
8650300130,20140908T000000,630000.0,4,2.5,4727,2.0,0,3,9,0,1999,0,98034
1322049335,20140528T000000,244615.0,3,2.5,4030,2.0,0,3,7,0,1999,0,98032
2586800270,20150407T000000,425000.0,4,1.0,7645,1.5,0,3,6,0,1925,0,98146
2938100005,20140829T000000,264950.0,3,1.5,10115,1.0,0,4,7,0,1957,0,98022
1138020020,20150217T000000,335000.0,3,1.0,6315,1.0,0,3,7,0,1970,0,98034
9122001225,20141029T000000,610000.0,4,2.25,7200,1.0,0,4,8,980,1958,0,98144
8127700390,20141215T000000,1280000.0,4,3.5,5500,2.0,0,3,10,1490,2008,0,98199
1787600094,20141106T000000,285000.0,3,1.0,7875,1.0,0,3,7,0,1953,0,98125
2545900050,20140509T000000,234950.0,3,1.0,9948,1.0,0,3,6,0,1977,0,98010
5101405340,20140821T000000,460000.0,2,2.5,8107,1.0,0,5,7,900,1946,0,98125
1925059254,20150507T000000,2998000.0,5,4.0,16481,2.0,0,3,12,1710,2007,0,98004
1926049210,20150422T000000,372500.0,2,1.0,10950,1.0,0,4,7,0,1944,0,98133
251100020,20140521T000000,600000.0,4,2.5,5226,2.0,0,3,8,0,2001,0,98034
3459410230,20141111T000000,590000.0,3,2.25,8800,2.0,0,4,8,0,1975,0,98006
3630200300,20140725T000000,1238000.0,4,3.5,6000,2.0,0,3,11,850,2007,0,98027
7731100066,20140612T000000,545000.0,3,1.0,5000,1.5,0,3,7,0,1909,0,98105
9306500200,20150401T000000,432500.0,3,3.0,6000,2.0,0,3,8,0,2012,0,98058
5457300703,20150320T000000,707500.0,3,1.0,2555,2.0,0,3,7,0,1910,0,98109
3578400670,20140924T000000,354000.0,3,2.0,21340,1.0,0,3,8,0,1980,0,98074
8123450300,20150306T000000,508000.0,3,1.75,8462,1.0,0,3,8,360,1978,0,98052
7523900300,20150407T000000,370000.0,4,2.75,14745,1.0,0,3,7,900,1993,0,98198
3374300030,20150505T000000,500000.0,4,2.5,8155,1.5,0,4,6,0,1970,1993,98034
7841300535,20150409T000000,225000.0,2,2.5,5333,1.0,0,3,5,780,1947,0,98055
2560801222,20141113T000000,309950.0,3,2.25,6350,2.0,0,3,7,0,1967,0,98198
6600060120,20150223T000000,400000.0,4,2.5,5813,2.0,0,3,8,0,2014,0,98146
3630110510,20140804T000000,571000.0,3,2.5,3867,2.0,0,3,8,0,2005,0,98029
8029740060,20150507T000000,345000.0,5,2.75,4182,1.0,0,3,7,700,2002,0,98056
3444120130,20150327T000000,399950.0,4,2.75,41689,1.0,0,4,8,1600,1989,0,98042
7525300310,20140619T000000,580000.0,4,2.25,9593,1.0,0,3,8,0,1969,0,98008
1025079086,20140820T000000,365000.0,2,1.0,223898,1.0,0,3,6,0,1985,0,98014
2424059119,20141014T000000,1100000.0,4,3.5,41636,2.0,0,3,9,390,1995,0,98006
6421000330,20141112T000000,732500.0,3,2.5,10321,2.0,0,3,9,0,1988,0,98052
3623500049,20150501T000000,1200000.0,4,2.25,13114,2.0,0,5,8,0,1967,0,98040
3735900770,20141017T000000,775000.0,4,4.0,7650,2.0,0,3,8,650,1920,0,98115
9122500080,20150428T000000,275000.0,5,2.0,11970,1.0,0,4,7,1010,1962,0,98031
7137900490,20150316T000000,203700.0,3,2.0,7958,1.0,0,3,7,530,1983,0,98092
2473370890,20140915T000000,289000.0,4,2.25,8925,1.0,0,4,8,0,1974,0,98058
1105000011,20141209T000000,367777.0,5,3.0,5937,1.0,0,3,7,860,1978,0,98118
2225059240,20141028T000000,935000.0,5,2.5,35283,1.0,0,3,10,1350,1975,0,98005
3830700010,20141205T000000,369000.0,4,2.5,6557,2.0,0,3,9,0,1998,0,98042
7308900445,20140724T000000,375000.0,3,1.0,7671,1.0,0,4,8,150,1937,0,98177
1250201640,20140507T000000,775000.0,3,2.0,7200,1.5,0,4,8,940,1905,0,98144
4309700190,20140724T000000,725000.0,4,2.5,28433,2.0,0,3,9,0,1998,0,98059
1126059007,20150323T000000,865000.0,3,2.25,150270,2.0,0,3,9,0,1985,0,98072
5039300305,20141107T000000,450000.0,3,2.5,3478,2.0,0,3,10,470,1990,0,98199
1155620190,20140603T000000,430000.0,4,2.25,7203,1.0,0,4,7,680,1973,0,98155
1873100050,20150401T000000,733000.0,5,2.75,4425,2.0,0,3,8,0,2005,0,98052
1377300135,20141017T000000,570000.0,2,1.0,6240,1.0,0,4,7,0,1941,0,98199
2968801085,20150508T000000,334000.0,4,1.5,7620,1.0,0,4,7,500,1965,0,98166
6300000226,20140626T000000,240000.0,4,1.0,2171,1.5,0,3,7,0,1933,0,98133
1552100135,20140609T000000,1150000.0,3,2.5,10474,1.0,0,4,8,1120,1954,0,98004
6303400150,20140929T000000,255000.0,3,1.0,8636,1.0,0,3,6,0,1923,0,98146
3529000930,20140616T000000,530000.0,4,2.5,6360,2.0,0,3,8,0,1988,0,98029
3339900096,20141210T000000,250750.0,5,1.75,12058,1.0,0,4,8,0,1951,0,98002
3580900090,20140902T000000,300000.0,3,2.0,9855,1.0,0,3,7,0,1962,0,98034
6341000221,20150423T000000,287000.0,4,2.0,8190,1.0,0,4,7,0,1942,0,98146
7550801220,20150227T000000,450000.0,2,1.0,5000,1.5,0,4,6,0,1906,0,98107
6632300230,20141006T000000,377500.0,3,2.0,7200,1.0,0,3,7,240,1926,1955,98125
5113400364,20150126T000000,650000.0,4,1.5,6383,1.0,0,3,7,1100,1946,0,98119
224069102,20140908T000000,615000.0,3,2.0,42800,1.0,0,4,7,930,1983,0,98075
4083305085,20140520T000000,1125000.0,6,3.0,3192,2.0,0,4,8,700,1919,0,98103
1693600080,20141030T000000,935100.0,4,3.5,8049,1.0,0,3,8,500,1980,0,98005
1900600015,20150227T000000,550000.0,3,2.5,6604,2.0,0,3,7,0,2014,0,98166
1423069077,20140915T000000,570000.0,2,1.75,102366,2.0,0,4,8,1100,1994,0,98027
6371000020,20141111T000000,380000.0,2,2.0,780,2.0,0,3,8,360,2004,0,98116
5701800030,20140506T000000,609000.0,4,2.5,37981,2.0,0,3,9,0,1985,0,98052
8078600330,20140708T000000,580000.0,3,2.25,5980,1.0,0,3,7,420,1987,0,98027
3530430100,20140815T000000,187000.0,2,1.75,2926,1.0,0,4,8,0,1974,0,98198
3224510300,20150126T000000,925000.0,3,2.75,10558,1.0,0,4,9,1240,1979,0,98006
3394100030,20140909T000000,975000.0,4,2.5,11049,2.0,0,3,10,0,1989,0,98004
3448900290,20140828T000000,636230.0,4,2.5,6284,2.0,0,3,9,0,2013,0,98056
7300400670,20140729T000000,277000.0,4,2.5,5880,2.0,0,3,8,0,1998,0,98092
4083302370,20150313T000000,775000.0,5,1.0,3040,1.5,0,3,7,330,1921,0,98103
856000985,20141106T000000,1430800.0,4,2.5,7364,2.0,0,3,10,0,2003,0,98033
8078520090,20140514T000000,265000.0,3,2.0,5706,1.0,0,3,7,0,1998,0,98092
6623400217,20140515T000000,250000.0,3,1.0,10350,1.0,0,4,7,0,1957,0,98055
2597520900,20140804T000000,768000.0,3,2.5,10928,2.0,0,3,9,830,1988,0,98006
9320990140,20150422T000000,339950.0,3,2.5,4286,2.0,0,3,7,0,1999,0,98148
5153200100,20150225T000000,565000.0,3,2.75,15939,2.0,0,3,10,0,1998,0,98023
1775920350,20141124T000000,323000.0,3,1.0,12231,1.0,0,3,7,0,1976,0,98072
2125410210,20141206T000000,430000.0,3,2.25,6527,2.0,0,4,7,580,1987,0,98034
2790410250,20140505T000000,615000.0,4,1.75,11700,1.0,0,4,9,340,1977,0,98052
1189000492,20140606T000000,405000.0,2,2.0,1073,2.0,0,3,8,265,2007,0,98122
5167000140,20140711T000000,1480000.0,3,3.25,2264,2.0,0,3,11,1420,1998,0,98033
6021502830,20141110T000000,400000.0,3,1.0,4100,1.0,0,3,7,140,1941,0,98117
7203220410,20140813T000000,790500.0,4,2.75,5416,2.0,0,3,9,0,2014,0,98053
5541300135,20140708T000000,674600.0,4,2.5,5140,2.0,0,3,8,0,2006,0,98103
3291800660,20150313T000000,406000.0,3,1.75,7904,1.0,0,3,7,0,1985,0,98056
3260810260,20150505T000000,375000.0,3,2.5,7205,2.0,0,3,8,0,2000,0,98003
2207100405,20150506T000000,423000.0,4,1.75,7245,1.0,0,4,7,850,1955,0,98007
2525049263,20140709T000000,2680000.0,5,3.0,20445,2.0,0,4,11,0,1985,0,98039
6798100070,20150511T000000,467000.0,3,1.0,8040,1.5,0,3,7,0,1965,0,98125
7504100110,20140530T000000,642000.0,3,2.5,10082,1.0,0,3,10,0,1987,0,98074
1324300398,20150409T000000,560000.0,3,1.0,5000,1.5,0,3,7,0,1947,0,98107
3830620710,20140613T000000,206135.0,3,1.0,11070,1.0,0,4,7,0,1978,0,98030
5249804760,20150505T000000,479500.0,2,1.0,5760,1.0,0,3,6,200,1917,0,98118
1238501099,20141031T000000,470000.0,3,1.75,8600,1.0,0,4,7,0,1987,0,98033
9510900360,20140509T000000,260000.0,3,2.0,8075,1.0,0,4,7,410,1969,0,98023
9276202190,20140808T000000,545000.0,6,1.75,6250,1.0,0,3,7,690,1954,0,98116
423059387,20141118T000000,540000.0,5,2.5,4850,2.0,0,3,9,0,2007,0,98056
3126059027,20150318T000000,2650000.0,4,3.5,13730,2.0,0,3,11,1200,1958,1995,98033
2212210360,20140702T000000,253000.0,2,1.0,7128,1.0,0,4,7,370,1980,0,98031
395800370,20150411T000000,246600.0,4,1.0,8400,1.0,0,5,7,0,1966,0,98023
9831200221,20140710T000000,670000.0,3,2.5,1438,2.0,0,3,9,140,2003,0,98102
1024039049,20140512T000000,1015000.0,3,2.5,34527,1.0,0,4,9,1120,1954,1983,98116
104550660,20140728T000000,275000.0,3,2.5,6821,2.0,0,3,7,0,1989,0,98023
3303230110,20140804T000000,424000.0,3,1.75,6818,1.0,0,5,7,0,1972,0,98034
3211230300,20140929T000000,381500.0,2,2.0,35183,1.0,0,3,9,0,1985,0,98092
421049254,20141002T000000,179000.0,2,1.0,8760,1.0,0,3,7,0,1977,0,98003
3336001515,20150511T000000,426250.0,4,1.0,6000,1.5,0,4,7,100,1905,0,98118
5561100180,20141107T000000,645000.0,5,2.25,52476,2.0,0,4,8,0,1975,0,98027
7893800250,20150430T000000,348000.0,3,2.5,7500,1.0,0,3,8,750,1979,0,98198
6197800101,20140805T000000,235000.0,3,1.0,45738,2.0,0,2,6,0,1967,0,98058
4356200210,20150318T000000,153500.0,3,1.0,4810,1.0,0,3,6,0,1910,0,98118
1561600025,20140603T000000,712500.0,3,1.5,8797,1.0,0,4,7,0,1956,0,98004
8682262170,20140530T000000,415000.0,2,1.75,4664,1.0,0,3,8,0,2004,0,98053
3664500133,20141117T000000,383000.0,4,2.0,21183,1.0,0,4,7,770,1966,0,98059
1250202660,20140924T000000,825000.0,4,1.0,6300,1.5,0,4,7,140,1921,0,98144
4310702759,20150312T000000,326000.0,2,1.5,798,3.0,0,3,8,0,2008,0,98103
1115800440,20140918T000000,525000.0,4,1.75,8560,1.0,0,3,8,0,1970,0,98052
4027700632,20140609T000000,475000.0,4,2.75,11443,1.0,0,5,7,0,1952,0,98155
4083306045,20141029T000000,1375000.0,5,3.75,5042,2.0,0,3,9,860,2014,0,98103
1370802770,20140919T000000,849000.0,3,1.75,4534,1.0,0,5,9,1060,1954,0,98199
7399300510,20150204T000000,294900.0,3,2.25,8100,1.0,0,3,7,290,1968,0,98055
2923049468,20140912T000000,280000.0,3,2.25,10454,1.0,0,3,7,0,1977,0,98148
526059103,20141013T000000,325000.0,2,1.0,15120,1.0,0,4,6,0,1953,0,98011
1254200015,20141216T000000,405000.0,3,2.5,5500,1.5,0,3,7,980,1910,0,98117
5708500208,20141003T000000,412000.0,2,1.5,3873,1.0,0,4,6,380,1909,0,98116
2787320620,20141010T000000,222000.0,3,1.75,8280,1.0,0,4,7,0,1980,0,98031
2804100095,20140516T000000,724800.0,3,2.0,3933,1.0,0,3,8,870,1926,2001,98112
7202271060,20150310T000000,610000.0,4,2.5,5896,2.0,0,3,8,0,2001,0,98053
98030140,20141013T000000,785500.0,4,4.0,8448,2.0,0,3,10,0,2007,0,98075
3590000050,20140923T000000,649000.0,4,2.75,9711,2.0,0,3,9,0,2014,0,98059
5499200060,20150403T000000,635000.0,4,3.0,3800,2.0,0,3,8,0,1972,0,98115
8563001070,20150323T000000,550000.0,4,2.0,12377,1.0,0,3,8,0,1966,0,98008
3395380200,20141017T000000,190000.0,2,2.5,3438,2.0,0,3,7,0,1987,0,98188
4337000160,20150127T000000,110000.0,2,1.0,7590,1.0,0,2,6,0,1943,0,98166
1939000010,20140619T000000,720000.0,4,2.5,34290,2.0,0,3,9,0,1987,0,98053
582000675,20140908T000000,580000.0,2,1.5,6000,1.0,0,3,6,560,1944,0,98199
1373800330,20150420T000000,1115000.0,4,2.5,11191,1.0,0,4,10,1500,1951,0,98199
1560930070,20140911T000000,840000.0,4,3.5,40139,1.0,0,4,10,0,1986,0,98038
1853080150,20140811T000000,890776.0,5,2.75,8093,2.0,0,3,9,0,2014,0,98075
1761100300,20141030T000000,220000.0,3,1.75,7200,1.0,0,3,7,0,1986,0,98023
5104200470,20150325T000000,436000.0,5,3.0,9856,2.0,0,4,8,0,1969,0,98059
1443550020,20150506T000000,570000.0,4,2.5,11816,2.0,0,3,8,0,1999,0,98019
7156200005,20150402T000000,575000.0,3,1.0,9163,1.0,0,3,7,0,1954,0,98125
5694500497,20150116T000000,539900.0,3,3.25,1325,2.0,0,3,8,220,2005,0,98103
3034200366,20141203T000000,409000.0,3,1.75,9065,1.0,0,4,8,0,1972,0,98133
2473101140,20150428T000000,314950.0,3,1.0,8470,1.0,0,4,7,450,1967,0,98058
7431500341,20150424T000000,1355000.0,3,2.5,21399,1.0,0,3,9,1290,1950,2007,98008
6170900190,20140819T000000,325000.0,2,1.0,5534,1.0,0,3,7,0,1947,0,98177
4024101545,20140922T000000,364000.0,4,2.25,10270,1.5,0,4,8,0,1968,0,98155
3224900130,20140514T000000,223000.0,3,1.75,7473,1.0,0,4,7,0,1973,0,98002
2877103615,20150511T000000,870000.0,4,1.75,5000,1.5,0,3,8,600,1919,0,98103
4025300285,20141029T000000,276693.0,4,1.0,8875,1.5,0,4,7,0,1946,0,98155
4037500110,20140506T000000,404000.0,4,1.75,10720,1.0,0,3,7,880,1958,0,98008
2450000165,20140618T000000,650000.0,3,1.5,8114,1.0,0,3,8,0,1951,0,98004
6147600040,20150224T000000,163000.0,3,1.75,4811,1.0,0,3,7,0,1996,0,98032
2856100935,20140923T000000,1079000.0,5,3.5,5610,2.0,0,3,9,880,2014,0,98117
2822100175,20140827T000000,284000.0,3,1.75,4850,1.0,0,3,7,500,1978,0,98108
9169100185,20150225T000000,565000.0,3,1.75,5000,1.0,0,3,8,240,1954,0,98136
6821102100,20150317T000000,510000.0,2,1.0,6480,1.0,0,5,6,0,1942,0,98199
3278602190,20140611T000000,350000.0,3,3.25,1592,2.0,0,3,8,330,2006,0,98126
6154900070,20140611T000000,700000.0,3,2.75,7378,1.0,0,5,7,1110,1948,0,98177
7298040310,20140523T000000,556000.0,5,2.5,16905,2.0,0,3,11,0,1991,0,98023
4154302560,20141121T000000,550000.0,3,1.5,7200,1.0,0,3,7,0,1949,0,98118
1066600045,20140904T000000,350000.0,3,1.0,10800,1.0,0,5,7,0,1959,0,98056
128500260,20140508T000000,262000.0,4,2.5,6236,2.0,0,3,7,0,2002,0,98001
9517200290,20150223T000000,482000.0,3,1.75,16474,1.0,0,3,7,1080,1984,0,98072
3232200085,20150428T000000,1500000.0,6,3.5,3959,2.0,0,3,10,1260,2008,0,98119
3364900156,20150317T000000,382888.0,1,1.0,2380,1.0,0,3,6,0,1900,0,98115
3037200141,20150309T000000,546000.0,2,2.25,1324,2.0,0,3,8,250,2010,0,98122
3649100031,20150305T000000,345000.0,4,1.0,18150,1.0,0,4,7,0,1955,0,98028
2621750350,20150326T000000,358500.0,3,2.5,8057,1.0,0,3,8,640,1998,0,98042
7016200460,20140826T000000,500000.0,4,2.25,7210,1.5,0,4,7,0,1972,0,98011
8924100305,20150325T000000,855000.0,4,3.0,6250,2.0,0,3,9,350,1964,0,98115
425000230,20141230T000000,150000.0,2,1.0,5700,1.0,0,4,6,0,1957,0,98056
8562770080,20141030T000000,613000.0,3,3.25,2812,2.0,0,3,8,730,2005,0,98027
3438500253,20140904T000000,616950.0,5,3.5,5008,2.0,0,3,8,750,2013,0,98106
3157600325,20140620T000000,390000.0,3,1.0,3750,1.5,0,3,7,0,1910,0,98106
3845100670,20140716T000000,478830.0,4,2.5,4950,2.0,0,3,9,0,2014,0,98092
2781270530,20150326T000000,193000.0,2,1.75,2550,1.0,0,3,6,0,2004,0,98038
